,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],Genus,SpecificEpithet,DecimalLatitude[ce],DecimalLongitude[ce],Scientific Name
1744,b742b4c4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1745,b746d55e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1746,b74f18cc-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1747,b7533588-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1748,b7576be4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1749,b763f0da-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1750,b7750aa0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1751,b77d72bc-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.78969,-150.96194,aphis craccivora
1752,b7a70f5a-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium,rufipes,-17.51972,-149.78222,anterhynchium rufipes
1753,b7d49768-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium,rufipes,-17.51972,-149.78222,anterhynchium rufipes
1754,b7e93af6-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium,floricola,-16.78969,-150.96194,monomorium floricola
1755,b833ab54-401f-11e0-90ac-001f29e2923c,,100.0,Kallitaxila,sinica,-17.51814,-149.80469,kallitaxila sinica
1756,b83c1988-401f-11e0-90ac-001f29e2923c,,100.0,Kallitaxila,sinica,-17.51814,-149.80469,kallitaxila sinica
1757,b8e91cf0-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis,crassiusculus,-17.51972,-149.78222,acicnemis crassiusculus
1758,b93f2eec-401f-11e0-90ac-001f29e2923c,,100.0,Telostylinus,lineolatus,-17.51814,-149.80469,telostylinus lineolatus
1759,b96ee09c-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila,mediostriata,-17.51972,-149.78222,drosophila mediostriata
1760,b99c1080-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila,mediostriata,-17.51972,-149.78222,drosophila mediostriata
1761,ba2370b6-401f-11e0-90ac-001f29e2923c,,50.0,Polistes,olivaceus,-17.48806,-149.76139,polistes olivaceus
1762,ba48f598-401f-11e0-90ac-001f29e2923c,,100.0,Tetramorium,pacificum,-17.51814,-149.80469,tetramorium pacificum
1763,ba5d8abc-401f-11e0-90ac-001f29e2923c,,100.0,Tetramorium,pacificum,-17.51814,-149.80469,tetramorium pacificum
1764,ba93acfa-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1765,baa00e1e-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1766,baa430d4-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1767,baa80a4c-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1768,baabc0f6-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1769,baaf785e-401f-11e0-90ac-001f29e2923c,,50.0,Paratachys,sexguttatus,-17.51972,-149.78222,paratachys sexguttatus
1770,babae946-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla,minutior,-17.51814,-149.80469,cardiocondyla minutior
1771,bb3e75fe-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya,megacephala,-16.69764,-150.98078,chrysomya megacephala
1772,bb41201a-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya,megacephala,-16.69764,-150.98078,chrysomya megacephala
1773,bb43ca7c-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya,megacephala,-16.69764,-150.98078,chrysomya megacephala
1774,bb4683ca-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus,bicinctus,-16.69764,-150.98078,parodynerus bicinctus
1775,bb4958ca-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-16.69764,-150.98078,coelophora inaequalis
1776,bb51d04a-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella,transversalis,-16.69764,-150.98078,coccinella transversalis
1777,bb5e5b62-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-16.69764,-150.98078,coelophora inaequalis
1778,bb628534-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-16.69764,-150.98078,coelophora inaequalis
1779,bb66aa38-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.69764,-150.98078,scholastes lonchifer
1780,bba82e90-401f-11e0-90ac-001f29e2923c,,50.0,Platypus,insularis,-16.69764,-150.98078,platypus insularis
1781,bbab1380-401f-11e0-90ac-001f29e2923c,,50.0,Platypus,insularis,-16.69764,-150.98078,platypus insularis
1782,bbadf2d0-401f-11e0-90ac-001f29e2923c,,50.0,Platypus,insularis,-16.69764,-150.98078,platypus insularis
1783,bbb0cf50-401f-11e0-90ac-001f29e2923c,,50.0,Platypus,insularis,-16.69764,-150.98078,platypus insularis
1784,bbb39b7c-401f-11e0-90ac-001f29e2923c,,50.0,Platypus,insularis,-16.69764,-150.98078,platypus insularis
1785,bbddc99c-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.69764,-150.98078,scholastes lonchifer
1786,bbe09af0-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus,lineolatus,-16.69764,-150.98078,telostylinus lineolatus
1787,bbe8faf6-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1788,bbebcfe2-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1789,bbee95a6-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1790,bbf15e80-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1791,bbf42af2-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1792,bbf9b9ea-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1793,bbfc81de-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1794,bbff4946-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1795,bc0220da-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1796,bc04ec2a-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1797,bc07b392-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1798,bc0a8770-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1799,bc0d5536-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1800,bc10225c-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.69764,-150.98078,homalodisca vitripennis
1801,bc15c400-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-17.51972,-149.78222,scholastes lonchifer
1802,bcd5ed70-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa,pulchelloides,-17.48806,-149.76139,utetheisa pulchelloides
1803,bcfee73e-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1804,bd03059e-401f-11e0-90ac-001f29e2923c,,50.0,Blattella,germanica,-17.48806,-149.76139,blattella germanica
1805,bd0b30a2-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1806,bd0f545c-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1807,bd136a06-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis,geminata,-16.69764,-150.98078,solenopsis geminata
1808,bd1780b4-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1809,bd1b9e92-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1810,bd1fb662-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1811,bd23dc1a-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis,geminata,-16.69764,-150.98078,solenopsis geminata
1812,bd27f23c-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1813,bd2c0962-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1814,bd385852-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-16.69764,-150.98078,tetramorium bicarinatum
1815,bd8a4aae-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina,longicornis,-16.69764,-150.98078,paratrechina longicornis
1816,bd929394-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma,melanocephalum,-16.69764,-150.98078,tapinoma melanocephalum
1817,bd96ad08-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma,melanocephalum,-16.69764,-150.98078,tapinoma melanocephalum
1818,bd9accbc-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma,melanocephalum,-16.69764,-150.98078,tapinoma melanocephalum
1819,bde90468-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48806,-149.76139,homalodisca vitripennis
1820,be164f5e-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48806,-149.76139,homalodisca vitripennis
1821,be43675a-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48806,-149.76139,homalodisca vitripennis
1822,be9118ec-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila,mediostriata,-16.69764,-150.98078,drosophila mediostriata
1823,bf539f3e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1824,bf57ac82-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1825,bf5bc4b6-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1826,bf5fda42-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1827,bf63fb54-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1828,bf68122a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1829,bf6c2ac2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1830,bf7040b2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1831,bf7876b0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1832,bf7c88a4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1833,bf80a5ba-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1834,bf84dd6a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1835,bf890728-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1836,bf8d3384-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1837,bf914a1e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1838,bf956d92-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1839,bf997e00-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1840,bf9d9968-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1841,c0149ed2-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera,signiferalis,-17.48806,-149.76139,piletocera signiferalis
1842,c031a428-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera,signiferalis,-17.48806,-149.76139,piletocera signiferalis
1843,c03449f8-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella,transversalis,-16.69764,-150.98078,coccinella transversalis
1844,c05153ea-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera,signiferalis,-17.48806,-149.76139,piletocera signiferalis
1845,c06e5260-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera,signiferalis,-17.48806,-149.76139,piletocera signiferalis
1846,c090bb0c-401f-11e0-90ac-001f29e2923c,,50.0,Ischnura,aurora,-17.48806,-149.76139,ischnura aurora
1847,c0a3555a-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1848,c0a5f346-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1849,c0a89060-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1850,c0ab3bd0-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1851,c0add8ae-401f-11e0-90ac-001f29e2923c,,50.0,Pantala,flavescens,-17.50772,-149.82083,pantala flavescens
1852,c0b072e4-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1853,c0b30b94-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1854,c0b5a19c-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1855,c0b83c36-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1856,c0bad2ac-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes,lonchifer,-16.80703,-150.98622,scholastes lonchifer
1857,c0bd6c4c-401f-11e0-90ac-001f29e2923c,,50.0,Cephalochrysa,maxima,-16.80703,-150.98622,cephalochrysa maxima
1858,c0ca6cf8-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta,australasiae,-17.50772,-149.82083,periplaneta australasiae
1859,c0cfad94-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis,geminata,-16.80703,-150.98622,solenopsis geminata
1860,c0d24fd6-401f-11e0-90ac-001f29e2923c,,50.0,Anoplolepis,gracilipes,-16.80703,-150.98622,anoplolepis gracilipes
1861,c0d5026c-401f-11e0-90ac-001f29e2923c,,50.0,Anoplolepis,gracilipes,-16.80703,-150.98622,anoplolepis gracilipes
1862,c0da4060-401f-11e0-90ac-001f29e2923c,,50.0,Anoplolepis,gracilipes,-16.80703,-150.98622,anoplolepis gracilipes
1863,c1040184-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia,fusca,-17.50772,-149.82083,protaetia fusca
1864,c120aad2-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera,signiferalis,-17.48806,-149.76139,piletocera signiferalis
1865,c1928206-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis,geminata,-17.48806,-149.76139,solenopsis geminata
1866,c2032df8-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-16.80703,-150.98622,homalodisca vitripennis
1867,c241faa6-401f-11e0-90ac-001f29e2923c,,50.0,Hysteroneura,setariae,-16.80703,-150.98622,hysteroneura setariae
1868,c2461d34-401f-11e0-90ac-001f29e2923c,,50.0,Hysteroneura,setariae,-16.80703,-150.98622,hysteroneura setariae
1869,c299bfb6-401f-11e0-90ac-001f29e2923c,420.0,520.0,Chrysomya,rufifacies,-16.78089,-150.97631,chrysomya rufifacies
1870,c2b74068-401f-11e0-90ac-001f29e2923c,420.0,520.0,Scholastes,lonchifer,-16.78089,-150.97631,scholastes lonchifer
1871,c322658c-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus,oceanicus,-17.50772,-149.82083,teleogryllus oceanicus
1872,c3502c06-401f-11e0-90ac-001f29e2923c,,50.0,Aegomorphus,quadrigibbus,-17.58972,-149.80667,aegomorphus quadrigibbus
1873,c3b3ef02-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus,granarius,-17.48806,-149.76139,sitophilus granarius
1874,c3e12896-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus,granarius,-17.48806,-149.76139,sitophilus granarius
1875,c3fdfda4-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1876,c4021d4e-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1877,c40641da-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1878,c40a60a8-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1879,c40e92c2-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus,granarius,-17.48806,-149.76139,sitophilus granarius
1880,c412b1e0-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1881,c416dacc-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1882,c41b0cbe-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1883,c41f5dbe-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1884,c4239db6-401f-11e0-90ac-001f29e2923c,420.0,520.0,Ophiomyia,lantanae,-16.78089,-150.97631,ophiomyia lantanae
1885,c439edc8-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus,granarius,-17.48806,-149.76139,sitophilus granarius
1886,c4637378-401f-11e0-90ac-001f29e2923c,,50.0,Sitophilus,granarius,-17.48806,-149.76139,sitophilus granarius
1887,c48d954a-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1888,c495d4bc-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1889,c49a0abe-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1890,c49e1f28-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1891,c4a2384c-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1892,c4a63578-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1893,c4aa5464-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1894,c4ae7b34-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1895,c4b2dda0-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1896,c4b6fc1e-401f-11e0-90ac-001f29e2923c,420.0,520.0,Drosophila,mediostriata,-16.78089,-150.97631,drosophila mediostriata
1897,c5e5b756-401f-11e0-90ac-001f29e2923c,,50.0,Anthicus,oceanicus,-17.48806,-149.76139,anthicus oceanicus
1898,c60576fe-401f-11e0-90ac-001f29e2923c,,50.0,Aedes,aegypti,-17.48806,-149.76139,aedes aegypti
1899,c6550098-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tapinoma,melanocephalum,-16.78089,-150.97631,tapinoma melanocephalum
1900,c69af792-401f-11e0-90ac-001f29e2923c,420.0,520.0,Solenopsis,papuana,-16.78089,-150.97631,solenopsis papuana
1901,c69dac12-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,pacificum,-16.78089,-150.97631,tetramorium pacificum
1902,c6a06e02-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,bicarinatum,-16.78089,-150.97631,tetramorium bicarinatum
1903,c6a5e5a8-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,bicarinatum,-16.78089,-150.97631,tetramorium bicarinatum
1904,c6a8b134-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,pacificum,-16.78089,-150.97631,tetramorium pacificum
1905,c6abd710-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,pacificum,-16.78089,-150.97631,tetramorium pacificum
1906,c6aefa1c-401f-11e0-90ac-001f29e2923c,420.0,520.0,Pheidole,sexspinosa,-16.78089,-150.97631,pheidole sexspinosa
1907,c6bc0734-401f-11e0-90ac-001f29e2923c,420.0,520.0,Tetramorium,pacificum,-16.78089,-150.97631,tetramorium pacificum
1908,c703f166-401f-11e0-90ac-001f29e2923c,150.0,250.0,Scholastes,lonchifer,-16.78175,-150.97011,scholastes lonchifer
1909,c8331e36-401f-11e0-90ac-001f29e2923c,150.0,250.0,Drosophila,mediostriata,-16.78175,-150.97011,drosophila mediostriata
1910,c83b6ef6-401f-11e0-90ac-001f29e2923c,150.0,250.0,Drosophila,mediostriata,-16.78175,-150.97011,drosophila mediostriata
1911,c83fb34e-401f-11e0-90ac-001f29e2923c,150.0,250.0,Drosophila,mediostriata,-16.78175,-150.97011,drosophila mediostriata
1912,c843d820-401f-11e0-90ac-001f29e2923c,150.0,250.0,Drosophila,mediostriata,-16.78175,-150.97011,drosophila mediostriata
1913,c8c635a4-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium,bicarinatum,-16.78175,-150.97011,tetramorium bicarinatum
1914,c8ceeeb0-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium,bicarinatum,-16.78175,-150.97011,tetramorium bicarinatum
1915,c8f3b6e6-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium,bicarinatum,-16.78175,-150.97011,tetramorium bicarinatum
1916,c8f69820-401f-11e0-90ac-001f29e2923c,150.0,250.0,Tetramorium,bicarinatum,-16.78175,-150.97011,tetramorium bicarinatum
1917,c94ac832-401f-11e0-90ac-001f29e2923c,,50.0,Chalcolepidius,silbermanni,-17.50389,-149.85972,chalcolepidius silbermanni
1918,c9717e8c-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48806,-149.76139,homalodisca vitripennis
1919,c9ff60b2-401f-11e0-90ac-001f29e2923c,,50.0,Apis,mellifera,-17.50833,-149.81944,apis mellifera
1920,ca2cf4f0-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila,sinica,-17.50833,-149.81944,kallitaxila sinica
1921,ca568b58-401f-11e0-90ac-001f29e2923c,1120.0,1220.0,Xylosandrus,crassiusculus,-17.60667,-149.54417,xylosandrus crassiusculus
1922,ca5adc1c-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila,sinica,-17.50833,-149.81944,kallitaxila sinica
1923,cbb168f6-401f-11e0-90ac-001f29e2923c,,50.0,Aphis,craccivora,-16.69764,-150.98078,aphis craccivora
1924,cc71f6e8-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium,bicarinatum,-17.50833,-149.81944,tetramorium bicarinatum
1925,ccd1fc14-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila,sinica,-17.50833,-149.81944,kallitaxila sinica
1926,cce62216-401f-11e0-90ac-001f29e2923c,1120.0,1220.0,Cryptamorpha,desjardinsi,-17.60667,-149.54417,cryptamorpha desjardinsi
1927,cda16756-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila,sinica,-17.50833,-149.81944,kallitaxila sinica
1928,ce462106-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora,inaequalis,-17.48806,-149.76139,coelophora inaequalis
1929,ce87ffcc-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus,bicinctus,-17.50833,-149.81944,parodynerus bicinctus
1930,cf240f70-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus,lineolatus,-17.50833,-149.81944,telostylinus lineolatus
1931,cf431ba4-401f-11e0-90ac-001f29e2923c,,50.0,Apis,mellifera,-17.50833,-149.81944,apis mellifera
1932,cfc1d390-401f-11e0-90ac-001f29e2923c,,50.0,Blattella,germanica,-17.49028,-149.82667,blattella germanica
1933,d05ec0ba-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus,crassiusculus,-17.60222,-149.56167,xylosandrus crassiusculus
1934,d0672746-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Xylosandrus,crassiusculus,-17.60222,-149.56167,xylosandrus crassiusculus
1935,d07bd510-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus,lineolatus,-17.50833,-149.81944,telostylinus lineolatus
1936,d0a989ce-401f-11e0-90ac-001f29e2923c,,50.0,Rhynchium,haemorrhoidale,-17.50833,-149.81944,rhynchium haemorrhoidale
1937,d18aa1fc-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus,oceanicus,-17.49028,-149.82667,teleogryllus oceanicus
1938,d1a9f96c-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia,fusca,-17.48306,-149.81028,protaetia fusca
1939,d1c9330e-401f-11e0-90ac-001f29e2923c,,50.0,Eumenes,pomiformis,-17.48806,-149.76139,eumenes pomiformis
1940,d22adbd6-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca,vitripennis,-17.48306,-149.81028,homalodisca vitripennis
1941,d258db08-401f-11e0-90ac-001f29e2923c,,50.0,Ornidia,obesa,-17.48306,-149.81028,ornidia obesa
1942,d287587a-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta,australasiae,-17.48306,-149.81028,periplaneta australasiae
1943,d2f549b6-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Tetramorium,pacificum,-17.60222,-149.56167,tetramorium pacificum
1944,d333cf1a-401f-11e0-90ac-001f29e2923c,920.0,1020.0,Cryptamorpha,desjardinsi,-17.60222,-149.56167,cryptamorpha desjardinsi
1945,d3fe4fba-401f-11e0-90ac-001f29e2923c,,50.0,Kallitaxila,sinica,-17.50833,-149.81944,kallitaxila sinica
