,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],ScientificName,Genus,SpecificEpithet
1603,aad404f4-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1604,aaf13218-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1605,aaf555dc-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1606,ab01c7d6-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1607,ab2b7928-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1608,ab2fa4c6-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1609,ab7b6a50-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1610,ab8c2f48-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1611,ab9068ce-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1612,ab94a60a-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1613,abadac2c-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
1614,abc2812e-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1615,abedfc82-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1616,ac0d510e-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia fusca,Protaetia,fusca
1617,ac102a14-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1618,ac2f83e6-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1619,ac5813ba-401f-11e0-90ac-001f29e2923c,,50.0,Neotrichiorhyssemus hirsutus,Neotrichiorhyssemus,hirsutus
1620,aca783e6-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1621,acb3e8fc-401f-11e0-90ac-001f29e2923c,,50.0,Balta notulata,Balta,notulata
1622,ace1aa80-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1623,ad6b29ae-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis variegatus,Acicnemis,variegatus
1624,ad9080d2-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium pacificum,Tetramorium,pacificum
1625,ad949b68-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium pacificum,Tetramorium,pacificum
1626,adc6cce6-401f-11e0-90ac-001f29e2923c,,50.0,Protaetia fusca,Protaetia,fusca
1627,add36762-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
1628,ade02bd2-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium pacificum,Tetramorium,pacificum
1629,adf91890-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1630,ae5cfa2c-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1631,ae611bf2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1632,ae8245a2-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1633,ae9b7cac-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
1634,aeac4334-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis crassiusculus,Acicnemis,crassiusculus
1635,aeb0730a-401f-11e0-90ac-001f29e2923c,,50.0,Pycnoscelus surinamensis,Pycnoscelus,surinamensis
1636,aeb8e0e4-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1637,aebd0548-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
1638,aec557ca-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1639,aec99182-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1640,aecde89a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1641,aed25cfe-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1642,aee77f62-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1643,aeeba2cc-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1644,aeefbf06-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1645,aef3dc94-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1646,aef80d8c-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1647,aefc3858-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1648,af006db0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1649,af04b23a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1650,af08f2a0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1651,af0d2f82-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1652,af116b24-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1653,af3bd2ce-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1654,af441f9c-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1655,af4841a8-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1656,af975dc4-401f-11e0-90ac-001f29e2923c,,50.0,Blattella germanica,Blattella,germanica
1657,af9b819c-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1658,afe83596-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1659,afead742-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1660,afed7894-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1661,aff0288c-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1662,affaaeec-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1663,affd5200-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1664,b002a426-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1665,b007e4d6-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1666,b00a8754-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1667,b00d27ca-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1668,b017ae70-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1669,b01cedcc-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1670,b01f8e38-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1671,b0222e5e-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1672,b024cd26-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1673,b02cb63a-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1674,b02f55ca-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1675,b041c9ee-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1676,52f853b4-a2c9-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
1677,b04b886c-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1678,988ca10a-a2c9-11e4-8c9e-00248188a0be,,50.0,Omiodes diemenalis,Omiodes,diemenalis
1679,b13ff622-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
1680,b1754354-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
1681,b19ae8d4-401f-11e0-90ac-001f29e2923c,,50.0,Xylosandrus compactus,Xylosandrus,compactus
1682,b24db16c-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1683,b26262f6-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1684,b276c71e-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1685,b27edab2-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1686,b286fcd8-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1687,b28b0710-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1688,b28f1422-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1689,b2974caa-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1690,b2a00304-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1691,b2a41796-401f-11e0-90ac-001f29e2923c,,50.0,Cosmopolites sordidus,Cosmopolites,sordidus
1692,b2b0a9a2-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1693,b2bce4ba-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila ananassae,Drosophila,ananassae
1694,b2c10400-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila ananassae,Drosophila,ananassae
1695,b2c510ea-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila ananassae,Drosophila,ananassae
1696,b2d55342-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
1697,b2d95df2-401f-11e0-90ac-001f29e2923c,,50.0,Teleogryllus oceanicus,Teleogryllus,oceanicus
1698,b2e17fe6-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1699,b2e58dde-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1700,b30e53ae-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1701,b3229e18-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1702,b33af4d6-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1703,b34b1230-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1704,b3533bcc-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1705,b3574528-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1706,b35b4f10-401f-11e0-90ac-001f29e2923c,,50.0,Liriomyza sativae,Liriomyza,sativae
1707,b35f543e-401f-11e0-90ac-001f29e2923c,,50.0,Catacanthus viridicatus,Catacanthus,viridicatus
1708,b38bf930-401f-11e0-90ac-001f29e2923c,,50.0,Periplaneta australasiae,Periplaneta,australasiae
1709,b422d346-401f-11e0-90ac-001f29e2923c,,50.0,Gnathothlibus erotus,Gnathothlibus,erotus
1710,b4c05c38-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1711,b4f72736-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1712,b51005a8-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya megacephala,Chrysomya,megacephala
1713,b51437c2-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1714,b5185bc2-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1715,b51c7e5a-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya megacephala,Chrysomya,megacephala
1716,b5209b70-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1717,b524c3da-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1718,b568a064-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1719,b56cb88e-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1720,b57908fa-401f-11e0-90ac-001f29e2923c,,50.0,Anoplolepis gracilipes,Anoplolepis,gracilipes
1721,b59e4fa2-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1722,b5a2d31a-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1723,b5a7101a-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1724,b5ab33a2-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1725,b5afe4ce-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1726,b5c099ae-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1727,b5c8d894-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1728,b5d12670-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1729,b5d9656a-401f-11e0-90ac-001f29e2923c,,50.0,Ceresium unicolor,Ceresium,unicolor
1730,b5f24de6-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1731,b60b4cba-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1732,b60f8280-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1733,b6182354-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1734,b62079f0-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1735,b62cdb96-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1736,b630f1fe-401f-11e0-90ac-001f29e2923c,,50.0,Cardiocondyla minutior,Cardiocondyla,minutior
1737,b69078f4-401f-11e0-90ac-001f29e2923c,,50.0,Apis mellifera,Apis,mellifera
1738,b6b5ea8a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1739,42e92c9e-b734-11e4-8441-00248188a0be,,50.0,Eublemma crassiuscula,Eublemma,crassiuscula
1740,b6d6e956-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1741,b725a622-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1742,b7362876-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1743,b73e7210-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1744,b742b4c4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1745,b746d55e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1746,b74f18cc-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1747,b7533588-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1748,b7576be4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1749,b763f0da-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1750,b7750aa0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1751,b77d72bc-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1752,b7a70f5a-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium rufipes,Anterhynchium,rufipes
1753,b7d49768-401f-11e0-90ac-001f29e2923c,,50.0,Anterhynchium rufipes,Anterhynchium,rufipes
1754,b7e93af6-401f-11e0-90ac-001f29e2923c,,50.0,Monomorium floricola,Monomorium,floricola
1755,b833ab54-401f-11e0-90ac-001f29e2923c,,100.0,Kallitaxila sinica,Kallitaxila,sinica
1756,b83c1988-401f-11e0-90ac-001f29e2923c,,100.0,Kallitaxila sinica,Kallitaxila,sinica
1757,b8e91cf0-401f-11e0-90ac-001f29e2923c,,50.0,Acicnemis crassiusculus,Acicnemis,crassiusculus
1758,b93f2eec-401f-11e0-90ac-001f29e2923c,,100.0,Telostylinus lineolatus,Telostylinus,lineolatus
1759,b96ee09c-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1760,b99c1080-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1761,ba2370b6-401f-11e0-90ac-001f29e2923c,,50.0,Polistes olivaceus,Polistes,olivaceus
1762,ba48f598-401f-11e0-90ac-001f29e2923c,,100.0,Tetramorium pacificum,Tetramorium,pacificum
1763,ba5d8abc-401f-11e0-90ac-001f29e2923c,,100.0,Tetramorium pacificum,Tetramorium,pacificum
1764,ba93acfa-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1765,baa00e1e-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1766,baa430d4-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1767,baa80a4c-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1768,baabc0f6-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1769,baaf785e-401f-11e0-90ac-001f29e2923c,,50.0,Paratachys sexguttatus,Paratachys,sexguttatus
1770,babae946-401f-11e0-90ac-001f29e2923c,,100.0,Cardiocondyla minutior,Cardiocondyla,minutior
1771,bb3e75fe-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya megacephala,Chrysomya,megacephala
1772,bb41201a-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya megacephala,Chrysomya,megacephala
1773,bb43ca7c-401f-11e0-90ac-001f29e2923c,,50.0,Chrysomya megacephala,Chrysomya,megacephala
1774,bb4683ca-401f-11e0-90ac-001f29e2923c,,50.0,Parodynerus bicinctus,Parodynerus,bicinctus
1775,bb4958ca-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1776,bb51d04a-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
1777,bb5e5b62-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1778,bb628534-401f-11e0-90ac-001f29e2923c,,50.0,Coelophora inaequalis,Coelophora,inaequalis
1779,bb66aa38-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1780,bba82e90-401f-11e0-90ac-001f29e2923c,,50.0,Platypus insularis,Platypus,insularis
1781,bbab1380-401f-11e0-90ac-001f29e2923c,,50.0,Platypus insularis,Platypus,insularis
1782,bbadf2d0-401f-11e0-90ac-001f29e2923c,,50.0,Platypus insularis,Platypus,insularis
1783,bbb0cf50-401f-11e0-90ac-001f29e2923c,,50.0,Platypus insularis,Platypus,insularis
1784,bbb39b7c-401f-11e0-90ac-001f29e2923c,,50.0,Platypus insularis,Platypus,insularis
1785,bbddc99c-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1786,bbe09af0-401f-11e0-90ac-001f29e2923c,,50.0,Telostylinus lineolatus,Telostylinus,lineolatus
1787,bbe8faf6-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1788,bbebcfe2-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1789,bbee95a6-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1790,bbf15e80-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1791,bbf42af2-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1792,bbf9b9ea-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1793,bbfc81de-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1794,bbff4946-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1795,bc0220da-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1796,bc04ec2a-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1797,bc07b392-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1798,bc0a8770-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1799,bc0d5536-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1800,bc10225c-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1801,bc15c400-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1802,bcd5ed70-401f-11e0-90ac-001f29e2923c,,50.0,Utetheisa pulchelloides,Utetheisa,pulchelloides
1803,bcfee73e-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1804,bd03059e-401f-11e0-90ac-001f29e2923c,,50.0,Blattella germanica,Blattella,germanica
1805,bd0b30a2-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1806,bd0f545c-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1807,bd136a06-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1808,bd1780b4-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1809,bd1b9e92-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1810,bd1fb662-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1811,bd23dc1a-401f-11e0-90ac-001f29e2923c,,50.0,Solenopsis geminata,Solenopsis,geminata
1812,bd27f23c-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1813,bd2c0962-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1814,bd385852-401f-11e0-90ac-001f29e2923c,,50.0,Tetramorium bicarinatum,Tetramorium,bicarinatum
1815,bd8a4aae-401f-11e0-90ac-001f29e2923c,,50.0,Paratrechina longicornis,Paratrechina,longicornis
1816,bd929394-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
1817,bd96ad08-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
1818,bd9accbc-401f-11e0-90ac-001f29e2923c,,50.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
1819,bde90468-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1820,be164f5e-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1821,be43675a-401f-11e0-90ac-001f29e2923c,,50.0,Homalodisca vitripennis,Homalodisca,vitripennis
1822,be9118ec-401f-11e0-90ac-001f29e2923c,,50.0,Drosophila mediostriata,Drosophila,mediostriata
1823,bf539f3e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1824,bf57ac82-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1825,bf5bc4b6-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1826,bf5fda42-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1827,bf63fb54-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1828,bf68122a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1829,bf6c2ac2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1830,bf7040b2-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1831,bf7876b0-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1832,bf7c88a4-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1833,bf80a5ba-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1834,bf84dd6a-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1835,bf890728-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1836,bf8d3384-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1837,bf914a1e-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1838,bf956d92-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1839,bf997e00-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1840,bf9d9968-401f-11e0-90ac-001f29e2923c,,50.0,Aphis craccivora,Aphis,craccivora
1841,c0149ed2-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1842,c031a428-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1843,c03449f8-401f-11e0-90ac-001f29e2923c,,50.0,Coccinella transversalis,Coccinella,transversalis
1844,c05153ea-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1845,c06e5260-401f-11e0-90ac-001f29e2923c,,50.0,Piletocera signiferalis,Piletocera,signiferalis
1846,c090bb0c-401f-11e0-90ac-001f29e2923c,,50.0,Ischnura aurora,Ischnura,aurora
1847,c0a3555a-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
1848,c0a5f346-401f-11e0-90ac-001f29e2923c,,50.0,Scholastes lonchifer,Scholastes,lonchifer
